image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
202_2	1	4612314410.jpg	"202_2_01_210929-165006_bem_9d4_elicit_1.wav
"	11	female	8.712	16000	vnd.wave	bem	bem	Elo kabili kunuma ya aba bene batatu abalelolesha umulumendo ku na bantu na bambi abengi.	There are also other people behind these three that are looking at the young man.
202_3	2	4612314410.jpg	"202_3_02_210929-164944_bem_dcc_elicit_1.wav
"	12	male	4.741	16000	vnd.wave	bem	bem	Bushe naumona ifya kufwala ifyo umulumendo afwele?	Have you seen the clothes this young man is wearing?
202_4	1	4612314410.jpg	"202_4_01_210929-165006_bem_9d4_elicit_2.wav
"	11	female	9.347	16000	vnd.wave	bem	bem	Ee nimbona nafwala akasote abikapo ne campepo cilemoneka nakalimo nakutalala sana	Yes he is wearing a jersey and a hat. It looks like it is cold.
203_0	1	2379421650.jpg	"203_0_01_210929-165354_bem_9d4_elicit_0.wav
"	11	female	4.787	16000	vnd.wave	bem	bem	Umukashana ali mu muputule wa kwipikilamo.	A young woman is in the kitchen.
203_1	2	2379421650.jpg	"203_1_02_210929-165358_bem_dcc_elicit_0.wav
"	12	male	6.874	16000	vnd.wave	bem	bem	Ifya kulya fintu aleipika fingi sana pantu impoto aleipikilamo ikalamba.	She is preparing a lot of food because she is using a very big pot.
203_2	1	2379421650.jpg	"203_2_01_210929-165354_bem_9d4_elicit_1.wav
"	11	female	7.94	16000	vnd.wave	bem	bem	Tempoto fye iyo aleipikalamo ikalamba neyo iyo abikile ku kulyo nayo ine ikalamba.	The pot on her right too is big.
203_3	2	2379421650.jpg	"203_3_02_210929-165358_bem_dcc_elicit_1.wav
"	12	male	6.261	16000	vnd.wave	bem	bem	Mu muputule umu namwisula icushi cileya na mumalata	There is a lot of smoke in the room going to the roof.
203_4	1	2379421650.jpg	"203_4_01_210929-165354_bem_9d4_elicit_2.wav
"	11	female	9.075	16000	vnd.wave	bem	bem	Elyo uleipika wine nafwala icitambala ku mutwe pakweba ati imishishi shilaponena mu fyakulya aleipika.	And the one cooking has a head wrap so that hair doesn't go into the food she is preparing.
204_1	2	2858793859.jpg	"204_1_02_210929-165807_bem_dcc_elicit_0.wav
"	12	male	7.373	16000	vnd.wave	bem	bem	Elo cilepala kwati kwaciba ifikansa ifyakakala sana pantu kuli no mulilo.	It seems there was a lot of violence and fighting because there is even fire.
204_2	1	2858793859.jpg	"204_2_01_210929-170428_bem_9d4_elicit_1.wav
"	11	female	6.102	16000	vnd.wave	bem	bem	Pamulandu wakuti kwaciba umulimo cilemoneka kwati ifintu ifingi nafipya.	It seems things have been burnt because of the fire.
204_3	2	2858793859.jpg	"204_3_02_210929-165807_bem_dcc_elicit_1.wav
"	12	male	8.598	16000	vnd.wave	bem	bem	Elo bakapokola aba beshile mukulesha ifyongo pantu amayanda ayengi nga nayatobeka.	These police officers are here to stop the riots because a lot of houses have been demolished.
204_4	1	2858793859.jpg	"204_4_01_210929-170428_bem_9d4_elicit_2.wav
"	11	female	9.165	16000	vnd.wave	bem	bem	Kunuma ya balumendo babili naku numa ya myotoka kuli na bambi abantu abalebutuka nakali nabo balebuka bakapokola.	Behind these two men and behind the vehicles there are people running from the police.
205_0	1	2786299623.jpg	"205_0_01_210929-171125_bem_9d4_elicit_0.wav
"	11	female	7.986	16000	vnd.wave	bem	bem	Umukashana ali ku ncende ya kwangalilako naikata ne mbwa iyo akakile mu mukoshi	A young woman is at a play ground with her dog on a leash.
205_1	2	2786299623.jpg	"205_1_02_210929-171134_bem_dcc_elicit_0.wav
"	12	male	7.486	16000	vnd.wave	bem	bem	Elyo uyu wine umukashana cilemoneka kwati afuma mukusamba pantu afwele kaputula iya fita.	It looks like this young woman is from swimming because she is in a black bikini.
205_2	1	2786299623.jpg	"205_2_01_210929-171125_bem_9d4_elicit_1.wav
"	11	female	4.787	16000	vnd.wave	bem	bem	Kuntu ali kuli umucanga uwingi sana.	There is a lot of sand where she is.
205_3	2	2786299623.jpg	"205_3_02_210929-171134_bem_dcc_elicit_1.wav
"	12	male	11.797	16000	vnd.wave	bem	bem	Kuntanshi yakwe kulemoneka na kayanda umo abantu bashita ifya kulya elo bambi nabalala pa mucanga pene.	There is a small house in front of her where people buy food. Other people are sleeping on the sand.
206_0	1	409327234.jpg	"206_0_01_210929-171424_bem_9d4_elicit_0.wav
"	11	female	6.102	16000	vnd.wave	bem	bem	Umukashana naikala pakapuna mu muputule uwa kulilamo.	A young woman is seated on a chair in the dining room.
206_1	2	409327234.jpg	"206_1_02_210929-171400_bem_dcc_elicit_0.wav
"	12	male	11.888	16000	vnd.wave	bem	bem	Elyo cilepala kwati uku kulubali kuli umuntu umbi uo ali nankwe pantu nabakobekako ne cakufwala ku mupuando.	It looks like she is with someone on the other side because there is a clothe that has been hang on a chair.
206_2	1	409327234.jpg	"206_2_01_210929-171424_bem_9d4_elicit_1.wav
"	11	female	8.258	16000	vnd.wave	bem	bem	Muli uyu wine umuputule balikamo utupuna natumbi uto abantu bengekalapo  abalefwaya ukuwisa mukulya.	There are other chairs in this room where people who want to come and eat can sit.
206_3	2	409327234.jpg	"206_3_02_210929-171400_bem_dcc_elicit_1.wav
"	12	male	13.136	16000	vnd.wave	bem	bem	Elyo mu mutule waka ena icibumba cakulilwa nama tafwali eyo baoca bwino nomba cilemoneka ica fiko pantu tacapentwa	The wall of this room is built using well burnt bricks but it looks dirty because it hasn't been painted.
206_4	1	409327234.jpg	"206_4_01_210929-171424_bem_9d4_elicit_2.wav
"	11	female	10.027	16000	vnd.wave	bem	bem	Uyu umukashana wikele wine afwele isheti ilya makumbi makumbi elyo amakapu yali pali tebulo yali ayabuta.	The same woman who is sitting is wearing a blue shirt while the cups that are on the table are white.
207_0	1	2565350330.jpg	"207_0_01_210929-172034_bem_9d4_elicit_0.wav
"	11	female	5.013	16000	vnd.wave	bem	bem	Shitata nalala munshi ya cimuti.	A man is sleeping under a tree.
207_1	2	2565350330.jpg	"207_1_02_210929-172013_bem_dcc_elicit_0.wav
"	12	male	10.277	16000	vnd.wave	bem	bem	Cilepala nanaka pantu mukote kumona fye nemfwi kukanwa isha buta tutu	He looks tired because he is old as can be seen from the grey beards.
207_2	1	2565350330.jpg	"207_2_01_210929-172034_bem_9d4_elicit_1.wav
"	11	female	8.961	16000	vnd.wave	bem	bem	Nabika nakasote kakwe akabuta pambali elyo nekoto yakwe nayo nabika pambali.	He has even put his white hat and his walking stick on the side.
207_3	2	2565350330.jpg	"207_3_02_210929-172013_bem_dcc_elicit_1.wav
"	12	male	9.801	16000	vnd.wave	bem	bem	Nomba fintu alelele, alelele nalolesha kumuulu wa cimuti nakalimo alependa amabula.	He is lying facing above like he is counting the leaves of the tree.
208_0	1	6082212650.jpg	"208_0_01_210929-172356_bem_9d4_elicit_0.wav
"	11	female	6.08	16000	vnd.wave	bem	bem	Shitata naiminina pakayanda eko bakulila ne mbao.	A man is standing on a wooden house.
208_1	2	6082212650.jpg	"208_1_02_210929-172344_bem_dcc_elicit_0.wav
"	12	male	10.731	16000	vnd.wave	bem	bem	Elo cilemoneka akasuba nakamuma emulandu wine afwalile akasote aka kalamba ako akalemucingilila ku kasuba.	It looks like the sun hit him badly that is why he is wearing that dirty hat to protect himself from the brazing sun.
208_2	1	6082212650.jpg	"208_2_01_210929-172356_bem_9d4_elicit_1.wav
"	11	female	6.987	16000	vnd.wave	bem	bem	Uyu wine shitata nafwala ishati lya buta kabili ne toloshi ilya fita.	This man is wearing a white shirt and a black trousers.
208_3	2	6082212650.jpg	"208_3_02_210929-172344_bem_dcc_elicit_1.wav
"	12	male	9.029	16000	vnd.wave	bem	bem	Aka akayanda kantu bapopa ne mbao kashingulukwa ne fimuti ifikalmba nga nshi.	This wooden house is surrounded by big trees.
208_4	1	6082212650.jpg	"208_4_01_210929-172356_bem_9d4_elicit_2.wav
"	11	female	5.739	16000	vnd.wave	bem	bem	Iyi ine incende ilemoneka yalibela ukuntu ukwafisama sana.	This place looks isolated and hidden.
209_0	1	4663171720.jpg	"209_0_01_210929-173219_bem_9d4_elicit_0.wav
"	11	female	5.944	16000	vnd.wave	bem	bem	Umulumendo no mukashana nabeminina nabekata ne minwe.	A young man and a young woman are standing holding hands.
209_1	2	4663171720.jpg	"209_1_02_210929-172804_bem_dcc_elicit_0.wav
"	12	male	8.439	16000	vnd.wave	bem	bem	Elo Bonse babili kuli ifyo balelolesha kuntanshi yabo cilepala kuli icintu ico bapapwishe. 	It's like there is something they both are looking at in front that has surprised them.
209_2	1	4663171720.jpg	"209_2_01_210929-173219_bem_9d4_elicit_1.wav
"	11	female	3.198	16000	vnd.wave	bem	bem	Bushe naumona fintu bafwele?	Have you seen what they are wearing?
209_3	2	4663171720.jpg	"209_3_02_210929-172804_bem_dcc_elicit_1.wav
"	12	male	14.951	16000	vnd.wave	bem	bem	Nombona leka ndande pa umulumendo, umulumendo afwele kaputula umupitile utwafita notwa kashika notwabuta elo kumuulu afwele ica mpepo ica fita mwapita no twakshika.	I have seen. let me start with the young man. He is wearing a short with black, red and white stripes and a black jersey with red stripes.
20_0	1	1693120546.jpg	"20_0_01_210926-155807_bem_72c_elicit_0.wav
"	11	male	3.652	16000	vnd.wave	bem	bem	Namayo naikala aletamba.	A woman is watching while seated.
20_1	2	1693120546.jpg	"20_1_02_210926-155944_bem_81c_elicit_0.wav
"	12	male	7.396	16000	vnd.wave	bem	bem	Alemoneka naposa sana amano kufintu aletamba bushe kuti fyaba nifinshi?	It looks like she is concentrating on what she is watching. What could it be?
20_2	1	1693120546.jpg	"20_2_01_210926-155807_bem_72c_elicit_1.wav
"	11	male	5.331	16000	vnd.wave	bem	bem	Aletamba ubwangalo bwakumakasa.	She is watching a football game.
20_3	2	1693120546.jpg	"20_3_02_210926-155944_bem_81c_elicit_1.wav
"	12	male	5.059	16000	vnd.wave	bem	bem	Ngeshi intambo ekete kuminwe bushe nintambo shanshi?	What are these ropes she is holding in her hands for?
20_4	1	1693120546.jpg	"20_4_01_210926-155807_bem_72c_elicit_2.wav
"	11	male	5.762	16000	vnd.wave	bem	bem	Naikala alepikula, entambo ekete muminwe.	She is kneating. That is what those ropes are for.
210_0	1	4677521690.jpg	"210_0_01_210929-173644_bem_9d4_elicit_0.wav
"	11	female	6.738	16000	vnd.wave	bem	bem	Shitata alikucibansa aleteya icangalo ca golf.	A man is playing golf.
210_1	2	4677521690.jpg	"210_1_02_210929-173620_bem_dcc_elicit_0.wav
"	12	male	7.872	16000	vnd.wave	bem	bem	Elo uyu shitata cilemoneka alishibishe ci cangalo pantu nakontama bwino lintu aleuma.	This man looks like he knows the game  because he has a good posture as he is playing.
210_2	1	4677521690.jpg	"210_2_01_210929-173644_bem_9d4_elicit_1.wav
"	11	female	5.808	16000	vnd.wave	bem	bem	Ici icibansa cisuma sana, balicisunga icabusaka sana.	 This pitch is very nice and well kept.
210_3	2	4677521690.jpg	"210_3_02_210929-173620_bem_dcc_elicit_1.wav
"	12	male	10.027	16000	vnd.wave	bem	bem	Nakabili cilemoneka kwati betilila cila bushiku pakutila cilemoneka icayemba, bushe naumona ukutila kuli ne fimuti?	It looks like it is watered daily so that it can look beautiful. Have you noticed that there are trees?
210_4	1	4677521690.jpg	"210_4_01_210929-173644_bem_9d4_elicit_2.wav
"	11	female	4.855	16000	vnd.wave	bem	bem	Ca cine nimbona, elo ifimuti fyakaena nafyo fingi.	Yes I have seen and the trees are many.
211_0	1	3483640715.jpg	"211_0_01_210929-174100_bem_9d4_elicit_0.wav
"	11	female	4.469	16000	vnd.wave	bem	bem	Shiata naimya umwana wakwe muminwe.	A man is holding a baby in his arms.
211_1	2	3483640715.jpg	"211_1_02_210929-174036_bem_dcc_elicit_0.wav
"	12	male	7.146	16000	vnd.wave	bem	bem	Elyo cilemoneka kwati kuli ifyo aleipusha umwana wakwe pantu naisula akanwa.	It's like he is asking the baby something because his mouth is open.
211_2	1	3483640715.jpg	"211_2_01_210929-174100_bem_9d4_elicit_1.wav
"	11	female	6.692	16000	vnd.wave	bem	bem	Nomba umwana wakwe uwakaena alemoneka nafulwa pantu pamenso palemoneka apafulwa.	But the baby looks angry on its face.
211_3	2	3483640715.jpg	"211_3_02_210929-174036_bem_dcc_elicit_1.wav
"	12	male	7.94	16000	vnd.wave	bem	bem	Emulandu wine cilemoneka kwati wishi alemunyengelela pakutila engasekako.	That is why the man might be trying to make the baby laugh.
211_4	1	3483640715.jpg	"211_4_01_210929-174100_bem_9d4_elicit_2.wav
"	11	female	8.258	16000	vnd.wave	bem	bem	Shitata yu alemoneka ali mu n'ganda no mwana pantu mulemoneka nomutenge.	It looks like this man is in the house with the baby because there is a roof.
212_0	1	4567352607.jpg	"212_0_01_210929-174748_bem_9d4_elicit_0.wav
"	11	female	6.624	16000	vnd.wave	bem	bem	Abantu abengi bali mumusebo elo bonse nabakwata nemyanfuli.	Many people are on the road with umbrellas.
212_1	2	4567352607.jpg	"212_1_02_210929-174706_bem_dcc_elicit_0.wav
"	12	male	9.188	16000	vnd.wave	bem	bem	Cilepala kwati temumusebo mu, mwati naumona ukutila uku kumbali kuli nefyo baleshitisha?	It looks like this is not a road. Have you seen that theres even something they are selling on the side?
212_2	1	4567352607.jpg	"212_2_01_210929-174748_bem_9d4_elicit_1.wav
"	11	female	8.961	16000	vnd.wave	bem	bem	Eya, niwe wasaso, tamulemoneka nga mumusebo, camoneka kwati nikumaliketi.	Yes you are right. Its not clear if it is on the road. It looks like a market.
212_3	2	4567352607.jpg	"212_3_02_210929-174706_bem_dcc_elicit_1.wav
"	12	male	8.28	16000	vnd.wave	bem	bem	Cilepala kwati imfula ileloka pantu bonse nabakwata imyanfuli kuminwe yabo.	It looks like it is raining because they are all holding umbrellas.
212_4	1	4567352607.jpg	"212_4_01_210929-174748_bem_9d4_elicit_2.wav
"	11	female	9.664	16000	vnd.wave	bem	bem	Elo bonse abantu bali umu imyanfuli shabo nashibe shapusana, kuli abakwete ishakashika, ishabuuta neshafiita.	They all have different umbrellas. Some have red ones, others black, and others white ones.
213_0	1	7360542406.jpg	"213_0_01_210929-175053_bem_9d4_elicit_0.wav
"	11	female	6.284	16000	vnd.wave	bem	bem	Shitata umo fi naikala pantu balungishisha amacinga.	A man is sitting where they repair bicycles.
213_1	2	7360542406.jpg	"213_1_02_210929-175028_bem_dcc_elicit_0.wav
"	12	male	10.663	16000	vnd.wave	bem	bem	Uyu shitata tekele fye alelungisha incinga pantu incinga shonse shilemoneka nabashifulamika.	This man is not only sitting, but also repairing bicycles because they are all upside down.
213_2	1	7360542406.jpg	"213_2_01_210929-175053_bem_9d4_elicit_1.wav
"	11	female	8.008	16000	vnd.wave	bem	bem	Nakuba tali eka pantu ndemona kuli naumbi shitata uwikele uku lubali.	And he is not alone. There is another man on the side.
213_3	2	7360542406.jpg	"213_3_02_210929-175028_bem_dcc_elicit_1.wav
"	12	male	5.626	16000	vnd.wave	bem	bem	Cilepala kwati iyi kampani balungishako fye incinga sheka sheka.	It looks like they only repair bicycles at this company.
213_4	1	7360542406.jpg	"213_4_01_210929-175053_bem_9d4_elicit_2.wav
"	11	female	5.059	16000	vnd.wave	bem	bem	Elo bashitata bonse babili aba bekele bafwele ifyafiita.	Both men who are seated are wearing black.
214_0	1	4914416907.jpg	"214_0_01_210929-175238_bem_9d4_elicit_0.wav
"	11	female	7.01	16000	vnd.wave	bem	bem	Shitata naiminina kumbali yamusebo naikata nefipepa.	A man is standing on the side of the road holding papers.
214_1	2	4914416907.jpg	"214_1_02_210929-175640_bem_dcc_elicit_0.wav
"	12	male	6.715	16000	vnd.wave	bem	bem	Uyu shitata cilepala kwati kuli ifyo alelondolola pantu naasamuna akanwa.	It looks like this man is explaining something because he is opening his mouth.
214_2	1	4914416907.jpg	"214_2_01_210929-175238_bem_9d4_elicit_1.wav
"	11	female	7.645	16000	vnd.wave	bem	bem	Elo cilepala kwati alelangisha abantu umutengo wamapepa pantu naimya ukuboko.	It looks like he is showing people the prices for the papers because he is raising his hands.
214_3	2	4914416907.jpg	"214_3_02_210929-175640_bem_dcc_elicit_1.wav
"	12	male	4.083	16000	vnd.wave	bem	bem	Uyu uko aleshitishishe fipepa fyakwe nimukalale umu.	He is selling his papers in town.
214_4	1	4914416907.jpg	"214_4_01_210929-175238_bem_9d4_elicit_2.wav
"	11	female	7.373	16000	vnd.wave	bem	bem	Ca cine nimukalale pantu kunuma yakwe kulepite myotoka, kuli nefikuulwa ifitali.	It is true that this is in town because there are cars passing and there are tall buildings.
215_0	1	4980433858.jpg	"215_0_01_210929-180019_bem_9d4_elicit_0.wav
"	11	female	5.603	16000	vnd.wave	bem	bem	Shitata ali pamuulu wacikuulwa naikata necisalu icitali.	A man is on top of a building holding a big cloth.
215_1	2	4980433858.jpg	"215_1_02_210929-180007_bem_dcc_elicit_0.wav
"	12	male	7.713	16000	vnd.wave	bem	bem	Alemoneka kwati alefwaya ukucifungulula pakuti abantu balemona ifyalembwapo.	It's like he wants to unfold it so that people can read what's written on it.
215_2	1	4980433858.jpg	"215_2_01_210929-180019_bem_9d4_elicit_1.wav
"	11	female	5.671	16000	vnd.wave	bem	bem	Pamuulu wacikuulwa ici cine pantu eminine paliba notushimbi uto batantalika.	There are also metal bars lined up where his standing.
215_3	2	4980433858.jpg	"215_3_02_210929-180007_bem_dcc_elicit_1.wav
"	12	male	8.825	16000	vnd.wave	bem	bem	Utu tushimbi balitukuula ukushinguluka fye icikuulwa conse pakuti umuntu taponene.	These bars are put all around the building so that a person may not fall.
216_0	1	7075953327.jpg	"216_0_01_210929-180253_bem_9d4_elicit_0.wav
"	11	female	5.944	16000	vnd.wave	bem	bem	Abalumendo bali mucibansa baleteya umupila wakumoolu.	"Young men are in a pitch playing football
"
216_1	2	7075953327.jpg	"216_1_02_210929-180301_bem_dcc_elicit_0.wav
"	12	male	7.872	16000	vnd.wave	bem	bem	Nomba cilepala kwati uyu kalisha wamupila eo bola yumine.	But it's like the ball has hit the referee.
216_2	1	7075953327.jpg	"216_2_01_210929-180253_bem_9d4_elicit_1.wav
"	11	female	8.235	16000	vnd.wave	bem	bem	Ee, euyumine, pantu bonse abaleteya umupila eo balelolesha balemoneka nakalimo nacibapapusha.	Yes it is true because everyone is looking at him and theyharr surprised.
216_3	2	7075953327.jpg	"216_3_02_210929-180301_bem_dcc_elicit_1.wav
"	12	male	5.263	16000	vnd.wave	bem	bem	Mwati naumona ifyo icibansa camupila ciiswile?	Have you seen how full this stadium is?
216_4	1	7075953327.jpg	"216_4_01_210929-180253_bem_9d4_elicit_2.wav
"	11	female	10.912	16000	vnd.wave	bem	bem	Nimbona, awe kwena naciisula abantu nabesa mukutamba abengi, elo icibansa cakaena caliwama nga nshi cilemoneka icabusaka.	I have seen that it is full. A lot of people have come to watch the game. This particular stadium is beautiful too.
217_0	1	5258526958.jpg	"217_0_01_210929-180510_bem_9d4_elicit_0.wav
"	11	female	4.877	16000	vnd.wave	bem	bem	Abana batatu bali mu n'ganda nabekala napacipuna.	Three children are in a house seated on a chair.
