image,image_id,speaker_id,gender,duration,sample_rate,audio_format,recording_lang,native_lang,bem_transcription,eng_translation
12688_1,5611717202.jpg,12,male,11.343,16000,vnd.wave,bem,bem,"Mune cilepala kwati ine nshilelolekesha, lelo ifyo ndemonapo fye ndemona ukuti nabekata balamya babo, nshishibe nga nibalamya atemwa nshishibe ifyo ningalanda fye.","Well you know my sight is poor. what I can only see is that they are holding phones, I don't even know for sure if those are phones they are holding. I don't know what to say."
12688_2,5611717202.jpg,11,male,9.642,16000,vnd.wave,bem,bem,"Ee, nibalamya, nomba cila muntu nakwata ifyo alecita pali lamya yakwe takuli uulelolesha pali lamya yamunankwe.",Yes they are phones and each one is looking at their phone and no one is looking on another's.
12688_3,5611717202.jpg,12,male,7.078,16000,vnd.wave,bem,bem,Cilepala ukutila bali pancito olo atemwa baleteyako icangalo cimo pamakompyuta pamyabo.,It seem they are working or they are playing a certain game on their computers.
12688_4,5611717202.jpg,11,male,10.481,16000,vnd.wave,bem,bem,"Awe naiwe tebakompyuta, nibalamya aba elo bonse fye nabashinguluke tebulo nabekala kuli nanamayo uulelosha kumbi.","No those are not computers but phones and they all are seated around a table, and there is a woman looking somewhere else."
12689_0,3609999845.jpg,11,male,10.141,16000,vnd.wave,bem,bem,"Uyu umwaice alishibisha sana ukuteye ci cangalo, mona fye boi ifyo acitile pakuma akamupila akacepesha.",This young person is well known for playing this game. Just see what he has done to hit that small ball.
12689_1,3609999845.jpg,12,male,8.371,16000,vnd.wave,bem,bem,"Nimbona, acitile kwati nafukamako elo nakwata necipampa muminwe yakwe icikuminako akamupila akanoono.",I have seen. he has knelt down a bit and he has a cane in his hands for hitting the small ball.
12689_2,3609999845.jpg,11,male,8.258,16000,vnd.wave,bem,bem,Elyo uku kuncende kuli nabantu abengi sana abaletamba lintu baleipitila fye.,And there are a lot of people watching as they are walking.
12689_3,3609999845.jpg,12,male,8.802,16000,vnd.wave,bem,bem,Cishinka sana bengi bena elo apa baleteyela palimena ne fyani ifyalelema kabili ifilemoneka bwino kabili ifyafunda.,You are right the people are many and the grass is very green and nice.
12689_4,3609999845.jpg,11,male,10.141,16000,vnd.wave,bem,bem,"Elo nga nikulya ukwimine abantu kwena kuliko necikuulwa icipiko so, elyo cilemoneka bwino mwe nangula cakale.","If it is there where people are standing, there is a short building which is looking very nice even though it is short."
12690_0,6971868744.jpg,11,male,8.008,16000,vnd.wave,bem,bem,Bashitata nangula ntile abalumendo bali mupepi nokutampa ukucimfyanya icangalo camacinga.,Young men are about to start bike racing.
12690_1,6971868744.jpg,12,male,8.19,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12690_2,6971868744.jpg,11,male,10.64,16000,vnd.wave,bem,bem,"Elyo boi aba bantu bengi icine cine, nomba mwati kuti kwaba nowakucimfya pali aba? Mona fye ifyo bafulile",These people are many. Would there even be a winner here? Just look at how many they are.
12690_3,6971868744.jpg,12,male,10.05,16000,vnd.wave,bem,bem,kwalaba uwalacimfya caba nefyo ulebutusha icinga kabili uwalacimfya muli uwacimfyanya muli uyu nakatanga wakwensha incinga ewalapeke cilambu.,There will be a winner depending on how well one will be cycling and the winner will be give a prize.
12690_4,6971868744.jpg,11,male,9.12,16000,vnd.wave,bem,bem,Nabantu abalebatamba ala  bengi icine cine icakutila bonse balekopa fye icikope cabo,There are many people watching and they all are taking pictures.
12691_0,408904281.jpg,11,male,12.478,16000,vnd.wave,bem,bem,"Boi mona utumisakuta elyo batukula utunoona sana, mona boi bushe aba bantu balikwata amayanda?",Look at those small huts. Do these people even have proper houses?
12691_1,408904281.jpg,12,male,9.46,16000,vnd.wave,bem,bem,"Tabakwata, kumona fye ifyo bekala, elo twingi icine cine, balifimbako namantenti icakutila ne mfula nga yalishile teti balokwe.",The do not have. Just look at how they are seated and the huts are many. They have even covered them with tents so that they don't get soaked when it's raining.
12691_2,408904281.jpg,11,male,9.029,16000,vnd.wave,bem,bem,Cishinka elo utu twine utumisakuta twabela fye mumbali yalupili nomba imfula nga yaloka iikalamba kuti twasendwa.,These huts are just on the side of the mountain and they can be washed away if rains came.
12691_3,408904281.jpg,12,male,9.982,16000,vnd.wave,bem,bem,Aba bantu balacula nacinjikata nakumutima ukumona imikalile baleikala kabili ne fyakulya takulemonekako ifili fyonse.,These people suffer so much and I feel very bad for them. There doesn't even look to be any food here.
12691_4,408904281.jpg,11,male,11.502,16000,vnd.wave,bem,bem,"Naulungika, naumfwa no bubi ukumona ifyo aba bantu balecula, nshishibe noko batapa amenshi, uku takwaba namaliketi.",You are right. I feel bad to see how these people are suffering. I don't even know where they draw their water from and there isn't even a market.
12692_0,3143982558.jpg,11,male,8.122,16000,vnd.wave,bem,bem,"Nakulubantu nasekelela lintu aleangala no mwishikulu wakwe mumuputule, bushe naumona ifyo alemoneka?",An old woman is happy playing with her grandchild in a room. Have you seen how she is looking?
12692_1,3143982558.jpg,12,male,7.895,16000,vnd.wave,bem,bem,Nimumona boi ala alikota icine cine elo kabili aliipipa kumumona fye ifyo alemoneka.,Yes I have seen her. She is very old and very short.
12692_2,3143982558.jpg,11,male,12.137,16000,vnd.wave,bem,bem,"Ne fyakufwala afwele ifyabakashana we! mona fye, nafwala akantu akakashika kumuulu elyo kunshi abikako nakatoloshi akafita.",The clothes she is wearing are for young people. Just look she is wearing a red thing in top and a black trousers.
12692_3,3143982558.jpg,12,male,8.326,16000,vnd.wave,bem,bem,Ca cine efyakufwala afwele kaili mupepi lwakwe nakumbatila nembwa iyafiita elo apa pali nomwana.,It is true that is what she is wearing and she is hugging a black dog and a child.
12692_4,3143982558.jpg,11,male,10.073,16000,vnd.wave,bem,bem,"Akamwana aka kalicenjela icine cine, mona fye ifyo kalolesha keka fye takalelila nokulila kaleangasha fye ulukasa lwakako.",The child is very bright. Look at just how it's alone and not crying and just playing with her foot.
12693_0,75180828.jpg,11,male,11.706,16000,vnd.wave,bem,bem,Uyu umulumendo ewaishiba ukuliila mona fye ifyo acitile amatobovyalemoneka fye ayaliila lila napamenso bushe naumona ifyo akete kuminwe?,This young man knows how to spoil himself. Just look at what he is doing with his cheeks and his face looks like someone enjoying. Have you seen what he is holding in his hands?
12693_1,75180828.jpg,12,male,8.825,16000,vnd.wave,bem,bem,"Nakwata kapu ye galashi elo aletulangisha umwangashi untu acilanwa, awe namenso nayakashika kumwangashi.",He has a glass in his hands showing us the wine that he was drinking. Even his eyes are red from the wine.
12693_2,75180828.jpg,11,male,11.752,16000,vnd.wave,bem,bem,"Cishinka elo alemoneka nacensha, nakolwa, emulandu wine alemoneka ukupiba piba pamenso kwati ni ulya uwafuma mukulila.",Yes and he is smiling and he is drunk. That is why he has sweat on his face that's why he is looking like someone who was crying.
12693_3,75180828.jpg,12,male,9.301,16000,vnd.wave,bem,bem,"Elo ndemono kuti tali mukati lwacikuulwa muntu alenwina, ndemona ukutila ali panse umulandu wakutila nakufiita kuntu ali.",And I think he is not inside the building where he was drinking from. I think he is outside because it was very dark.
12693_4,75180828.jpg,11,male,8.303,16000,vnd.wave,bem,bem,"Cishinka nipanse apa, elo nefyakufwala afwele nafifiita efilemumwensha ukufiita icine cine, ",Yes he is outside but his clothes are black too that is why he looks this dark.
12694_0,1181708011.jpg,11,male,11.57,16000,vnd.wave,bem,bem,"Ngoyu namayo nankwe finshi alecita? Nakwata nacimo muminwe, elyo nafwala namagalashi bushe uyu finshi alecita boi?",What is this woman doing? She even has something in her hands and she is wearing glasses. What is she doing my friend.
12694_1,1181708011.jpg,12,male,11.457,16000,vnd.wave,bem,bem,"Boi ndemona ukutila pali fimo ifyo alefwaya ukutula, nga twalolesha sana panshi nakwatapo kamo akalemoneka akacela elo nakwata nacimashini cakutulilako.",I think she wants to drill something. If we look closely she has a drill bit and a drilling machine.
12694_2,1181708011.jpg,11,male,11.933,16000,vnd.wave,bem,bem,"Nalungika, nomba kuli abantu abalemutamba, kuli shitata uyu ulemukopa necikope uuli nakalufumo nafwala necakashika mukati.","You are right, and there are people watching her. There is this man taking a picture of her who has a lot belly and is wearing something red."
12694_3,1181708011.jpg,12,male,13.816,16000,vnd.wave,bem,bem,"Cishinka sana walanda, kabili cilemoneka ukutila cangalo cakucimfyanya cakutula ifyakutula tula, nga wamona sana uyu ufwele icakashika nakwatamo tumo ifilemoneka ifyakutula tula.",You are right and it looks like this is a drilling competition and if you look closely again this person in red had something with holes in it.
12694_4,1181708011.jpg,11,male,11.026,16000,vnd.wave,bem,bem,"Awe tekucimfyanya, cilemoneka kwati alebalangapo fye fimo, alebalanga ifyakubomfye yi mashini nefyakutla ukubomfya iyi ine mashini.",It is not a competition. I think this person is showing them something and how to drill using the machine.
12695_0,2390778197.jpg,11,male,11.275,16000,vnd.wave,bem,bem,"Nga namayo nankwe y finshi alecita? Aletambikapo fimo, nomba nibanani alelanda nabo? lolekesha muntu wandi.","What about this woman, what is she doing? She is handing something, who is she talking to? look closer my friend. "
12695_1,2390778197.jpg,12,male,11.411,16000,vnd.wave,bem,bem,"Cilemoneka ukutila naikatako utushimbi tubili, nomba utu utushimbi twaliikatene elyo twaputuka pakati lelo alelangililako umo ifyo kakontweke.",It looks like like she is holding two metal rods in her hands. These rods were together and they broke and now shes showing someone how they are broken.
12695_2,2390778197.jpg,11,male,11.91,16000,vnd.wave,bem,bem,"Nakalimo naulngika, nomba incende iyi kulemoneka no mucanga uwabuuta, elyo balibikako ne mbao isho bacingilisha kuli iyi ine incende.","You might be right, and there looks to be white sand in this place and there are planks that surround this place."
12695_3,2390778197.jpg,12,male,10.413,16000,vnd.wave,bem,bem,Iyi incende baicingilisha nefikopa ifyo babasa bwino bwino kaili ifyo baimika bwino kaili iyi incende yalitalala icine cine.,This place is surrounded with well carved planks and well placed and it is very cold.
12695_4,2390778197.jpg,11,male,11.82,16000,vnd.wave,bem,bem,"Ee, yalitalala emulandu wine uyu namayo afwalile icampepo elo kabili alikwata imishishi ishitali kabili ishakashikila.",Yes it is very cold that is why this woman has a jersey on.This woman had long red hair.
12696_0,2341283462.jpg,11,male,12.137,16000,vnd.wave,bem,bem,"Mona aba babili balemoneka kwati balitemwana we, umulumendo nomukashana nabeminina elyo cilemoneka kwati umulumendo alelanda nomukashana teifyo?","look, these look like they are in love. A young man and a young woman are standing and it looks like the young man is talking to the young woman not so?"
12696_1,2341283462.jpg,12,male,11.502,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12696_2,2341283462.jpg,11,male,10.481,16000,vnd.wave,bem,bem,"Ee, awe naulungika, mukashana uyu nimbona nakwata amabele pacifuba, nacimona utumishishi utwiipi kwati mulumendo.","Yes you are right, this is a young woman and has breasts. I looked at the short hair and thought it is a young man."
12696_3,2341283462.jpg,12,male,9.937,16000,vnd.wave,bem,bem,"Kuncende uku kwine bali balilembako fimo kucibumba ifye langi ilyabuuta, kaili nabeminikako nacimo umo bapoosa ifisooso icamakumbi makumbi.","I'm this place they have written something in the wall in white, and there is a blue trash bin."
12696_4,2341283462.jpg,11,male,13.272,16000,vnd.wave,bem,bem,"Aba ndemona kwati bele mukucimfyanya, elyo uyu eulelangilila ifyakucita kuli uyu umukashana ukwete akantu muminwe nakafungulula.",I think these people went to compete and there is this young woman who is showing them what to do and she has something her hands that she has unfolded.
12697_0,186007260.jpg,11,male,11.502,16000,vnd.wave,bem,bem,"We ncende ulawama we! Incende ubusuma elyo yalikwata namalaiti, bushe naumona ifyo ifikuulwa filemoneka?",What a place. This place is nice with beautiful lights. Have you seen how the buildings are looking?
12697_1,186007260.jpg,12,male,9.937,16000,vnd.wave,bem,bem,"Nimbona, balicikuula bwino elo calikwata ne nceshi ishingi sana, elo lubali lumbi kuli icikuulwa cimbi icitali sana ukucila pali ici cine bakuula.",I have seen that it is well built and it has a lot of pillars. And on the other side is another building taller than this one.
12697_2,186007260.jpg,11,male,11.411,16000,vnd.wave,bem,bem,"Cishinka, elyo abantu nabafula sana kuli iyi incende nakalimo nabaya mukusefyako fimo pantu tekutila bafule umusango yu.",you are right and the people are many. It's like they went to celebrate something because they cannot be this many.
12697_3,186007260.jpg,12,male,11.661,16000,vnd.wave,bem,bem,"Ndemona ukutila limbi pali ici icikuulwa epekala kateka, lelo nabesa ukutila bengapanga icongo, cilemoneka ukuti alibalailepo fimo elo afilwa ukufikilisha.",I think this is the state house and they have come to make some noise. It's like the president promised them something which he/she hasnt fulfiled.
12697_4,186007260.jpg,11,male,11.684,16000,vnd.wave,bem,bem,"Uku kwine kuli abantu abamishinku ishapusana pusana kabili ishalekana lekana, kuli abakalamba nabaice elo nabakolochi.","There are a lot of people of different ages. The the adults, the young and the old."
12698_0,5735645786.jpg,11,male,10.958,16000,vnd.wave,bem,bem,"Abalumendo nabanina pali bakabalwe elyo nabafwala ifyapalana kwati bashilika, nomba naumona ifyo utusote twabo tulemoneka?",Young men are in horses and are wearing similar clothes like soldiers. But have you seen how their hats are looking?
12698_1,5735645786.jpg,12,male,9.937,16000,vnd.wave,bem,bem,Tulemoneka bwino sana kaili utu tusote twakucinga umutwe nga cakutila kabalwe alikufulamwine panshi icakuti tekuti uicene.,These hats are looking good and they are to protect their heads in case the horse threw them on the ground.
12698_2,5735645786.jpg,11,male,11.298,16000,vnd.wave,bem,bem,"Aba bene abalumendo nabafwala ifyakufwala ifyapalana, ifyafiita kumuulu nakunshi elyo apa pakuboko papitako akaibela.",These young men are wearing similar black clothes and something on their arm.
12698_3,5735645786.jpg,12,male,12.024,16000,vnd.wave,bem,bem,"Cishinka, aba bena bashilika, tekutwishika nokutwishika iyo, elo umbi ali lubali lumbi uko nangu cakutila tali mupepi cilemoneka ukuti pali uko baleya.",It is true these no doubt soldiers. And there is one on the other side and its like that is where they are all going.
12698_4,5735645786.jpg,11,male,9.574,16000,vnd.wave,bem,bem,Lubali lumbi kuli necikuulwa icitali icine cine nacikwata notumalaiti utulemoneka mukati kacikuulwa.,There is a tall building in the other side which has lights inside.
